C-GM-M20_NODE_10502_length_1531_cov_4.259259	2585030	no rank	unclassified Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria;-_unclassified Riboviria"
C-GM-M20_NODE_25516_length_909_cov_2.034689	2719529	species	Plasmopara viticola lesion associated narnavirus 43	2	2	1	0.500	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus;s_Plasmopara viticola lesion associated narnavirus 43"
C-GM-M20_NODE_27707_length_855_cov_2.312020	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
C-GM-M20_NODE_39788_length_629_cov_3.710432	908833	no rank	unclassified Narnavirus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus"
D-GM-A20_NODE_4_length_15035_cov_22.225705	11270	family	Rhabdoviridae	4	4	3	0.750	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Haploviricotina;c_Monjiviricetes;o_Mononegavirales;f_Rhabdoviridae"
D-GM-A20_NODE_24_length_9916_cov_657.025805	39729	family	Potyviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Stelpaviricetes;o_Patatavirales;f_Potyviridae"
D-GM-A20_NODE_159_length_5733_cov_21.158834	0	no rank	unclassified	1	0	0	0.000	
D-PL-M21_NODE_5117_length_1976_cov_7.924330	10239	superkingdom	Viruses	1	1	1	1.000	d_Viruses
D-PL-M21_NODE_12966_length_1256_cov_1.928149	0	no rank	unclassified	1	0	0	0.000	
D-PL-M21_NODE_13060_length_1250_cov_1.869159	2497569	phylum	Negarnaviricota	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota"
D-PL-M21_NODE_15003_length_1152_cov_2.128823	1530251	species	Picornaviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Pisoniviricetes;o_Picornavirales;f_Picornaviridae;-_unclassified Picornaviridae;s_Picornaviridae sp."
D-PL-M21_NODE_19060_length_992_cov_2.200218	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
D-PL-M21_NODE_24544_length_836_cov_0.736566	2732407	phylum	Lenarviricota	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota"
D-PL-M21_NODE_30734_length_703_cov_1.226984	0	no rank	unclassified	1	0	0	0.000	
D-JV-J21_NODE_10_length_11036_cov_14704.804159	4210	family	Asteraceae	5	3	2	0.510	"-_cellular organisms;d_Eukaryota;k_Viridiplantae;p_Streptophyta;-_Streptophytina;-_Embryophyta;-_Tracheophyta;-_Euphyllophyta;-_Spermatophyta;c_Magnoliopsida;-_Mesangiospermae;-_eudicotyledons;-_Gunneridae;-_Pentapetalae;-_asterids;-_campanulids;o_Asterales;f_Asteraceae"
D-JV-J21_NODE_350_length_4606_cov_24.939996	2985677	species	Leptosphaeria biglobosa narnavirus 2	2	2	1	0.500	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus;s_Leptosphaeria biglobosa narnavirus 2"
D-JV-J21_NODE_685_length_3880_cov_9.692934	3016319	species	Rhizoctonia solani mitovirus 120	2	2	1	0.500	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;g_Mitovirus;-_unclassified Mitovirus;s_Rhizoctonia solani mitovirus 120"
C-RA-M20_NODE_3935_length_2227_cov_2.296193	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
C-RA-M20_NODE_4101_length_2199_cov_3.106773	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
C-RA-M20_NODE_4211_length_2176_cov_4.169757	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
C-RA-M20_NODE_5410_length_1990_cov_3.245696	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
C-RA-M20_NODE_5475_length_1982_cov_20.515977	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
C-RA-M20_NODE_6337_length_1879_cov_12.955703	2762594	species	Corynespora cassiicola bipartite mycovirus 1	1	1	1	1.000	"d_Viruses;-_Riboviria;-_dsRNA viruses;-_unclassified dsRNA viruses;s_Corynespora cassiicola bipartite mycovirus 1"
C-RA-M20_NODE_7840_length_1727_cov_19.854897	2741907	species	Erysiphe necator associated virus 6	1	1	1	1.000	"d_Viruses;-_Riboviria;-_unclassified Riboviria;s_Erysiphe necator associated virus 6"
C-RA-M20_NODE_8630_length_1661_cov_1.172544	2808997	species	Botourmiaviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Botourmiaviridae sp."
C-RA-M20_NODE_10243_length_1540_cov_1.441036	1	no rank	root	2	1	1	1.000	#NAME?
C-RA-M20_NODE_12034_length_1430_cov_4.885041	37960	no rank	unclassified Partitiviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Partitiviridae;-_unclassified Partitiviridae"
R-PL-J21_NODE_3_length_16747_cov_7.370277	3068667	species	Rhizoctonia cerealis hypovirus	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Hypoviridae;-_unclassified Hypoviridae;s_Rhizoctonia cerealis hypovirus"
R-PL-J21_NODE_22_length_9710_cov_6.469337	2599140	species	Sclerotinia sclerotiorum negative-stranded RNA virus 6	3	2	1	0.500	"d_Viruses;-_Riboviria;-_unclassified Riboviria;-_unclassified ssRNA viruses;-_unclassified ssRNA negative-strand viruses;s_Sclerotinia sclerotiorum negative-stranded RNA virus 6"
R-PL-J21_NODE_98_length_7208_cov_25.216118	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
R-PL-J21_NODE_115_length_6950_cov_3600.911444	1331744	species	Plantain virus X	7	5	4	0.800	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Tymovirales;f_Alphaflexiviridae;g_Potexvirus;s_Plantain virus X"
R-PL-J21_NODE_132_length_6743_cov_5.017691	2732396	kingdom	Orthornavirae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae"
R-PL-J21_NODE_181_length_6304_cov_14.532820	2559587	clade	Riboviria	2	2	2	1.000	"d_Viruses;-_Riboviria"
R-PL-J21_NODE_419_length_5012_cov_3.128973	39748	family	Hypoviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Hypoviridae"
R-PL-J21_NODE_432_length_4984_cov_3.553859	0	no rank	unclassified	1	0	0	0.000	
R-PL-J21_NODE_1000_length_3955_cov_3.638073	2364280	no rank	unclassified Benyviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Hepelivirales;f_Benyviridae;-_unclassified Benyviridae"
R-PL-J21_NODE_1340_length_3641_cov_17.339126	2027243	species	Leviviridae sp.	3	3	3	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;-_unclassified Fiersviridae;s_Leviviridae sp."
R-PL-J21_NODE_6608_length_2183_cov_2.730806	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
R-PL-J21_NODE_7931_length_2031_cov_3.982635	2905320	species	Sanya narnavirus 8	2	2	1	0.500	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus;s_Sanya narnavirus 8"
R-PL-J21_NODE_10558_length_1799_cov_2.447856	0	no rank	unclassified	1	0	0	0.000	
R-PL-J21_NODE_10651_length_1790_cov_12.303436	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
R-PL-J21_NODE_11771_length_1717_cov_3.152068	2794439	species	Triticum polonicum mycotymovirus 1	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Tymovirales;f_Tymoviridae;g_Tymovirus;-_unclassified Tymovirus;s_Triticum polonicum mycotymovirus 1"
R-PL-J21_NODE_12553_length_1669_cov_3.120301	2305250	species	Trichoderma asperellum dsRNA virus 1	1	1	1	1.000	"d_Viruses;-_Riboviria;-_dsRNA viruses;-_unclassified dsRNA viruses;s_Trichoderma asperellum dsRNA virus 1"
R-PL-J21_NODE_12814_length_1653_cov_2.081013	2732396	kingdom	Orthornavirae	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae"
R-PL-J21_NODE_18355_length_1390_cov_1.525437	2973081	species	Fusarium deltaflexivirus 2	2	2	1	0.940	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Tymovirales;f_Deltaflexiviridae;-_unclassified Deltaflexiviridae;s_Fusarium deltaflexivirus 2"
R-PL-J21_NODE_19129_length_1361_cov_4.159938	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
R-PL-J21_NODE_19758_length_1338_cov_1.557312	2972069	species	Hulunbuir Botou tick virus 8	2	2	1	0.940	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Hulunbuir Botou tick virus 8"
T-RA-J21_NODE_2585_length_2590_cov_51.185936	2560063	family	Botourmiaviridae	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
T-RA-J21_NODE_2710_length_2556_cov_5.766009	2732892	family	Mitoviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae"
T-RA-J21_NODE_2983_length_2489_cov_31.052566	3068666	species	Rhizoctonia cerealis duamitovirus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;g_Duamitovirus;-_unclassified Duamitovirus;s_Rhizoctonia cerealis duamitovirus"
T-RA-J21_NODE_3198_length_2438_cov_4.447357	2970183	species	Sanya botourmia-like virus 11	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Sanya botourmia-like virus 11"
T-RA-J21_NODE_4281_length_2235_cov_22.690102	2741859	species	Erysiphe necator associated ourmia-like virus 79	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;g_Ourmiavirus;-_unclassified Ourmiavirus;s_Erysiphe necator associated ourmia-like virus 79"
T-RA-J21_NODE_4849_length_2151_cov_11.028393	1551545	species	Leucostoma cinctum mitovirus 1	4	4	3	0.670	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;g_Mitovirus;-_unclassified Mitovirus;s_Leucostoma cinctum mitovirus 1"
T-RA-J21_NODE_4860_length_2150_cov_1.795859	2972695	species	Bat faecal associated bunyavirus 1	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Polyploviricotina;c_Ellioviricetes;o_Bunyavirales;-_unclassified Bunyavirales;s_Bat faecal associated bunyavirus 1"
T-RA-J21_NODE_5758_length_2036_cov_6.886398	2808997	species	Botourmiaviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Botourmiaviridae sp."
T-RA-J21_NODE_6048_length_2003_cov_2.521244	2719520	species	Plasmopara viticola lesion associated narnavirus 35	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus;s_Plasmopara viticola lesion associated narnavirus 35"
T-RA-J21_NODE_7272_length_1886_cov_5.742416	2749431	species	Sarcosphaera coronaria partitivirus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Partitiviridae;-_unclassified Partitiviridae;s_Sarcosphaera coronaria partitivirus"
D-VA-M21_NODE_7765_length_1707_cov_1.761322	2933120	species	Badge moss associated tymo-like virus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Tymovirales;-_unclassified Tymovirales;s_Badge moss associated tymo-like virus"
D-VA-M21_NODE_9372_length_1586_cov_5.391937	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
D-VA-M21_NODE_11320_length_1470_cov_1.715104	2560063	family	Botourmiaviridae	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
D-VA-M21_NODE_13706_length_1351_cov_1.768388	2585030	no rank	unclassified Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria;-_unclassified Riboviria"
D-VA-M21_NODE_20652_length_1115_cov_1.159309	3068840	species	Rhizoctonia cerealis bunyavirus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Polyploviricotina;c_Ellioviricetes;o_Bunyavirales;-_unclassified Bunyavirales;s_Rhizoctonia cerealis bunyavirus"
D-VA-M21_NODE_52799_length_646_cov_0.874346	37960	no rank	unclassified Partitiviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Partitiviridae;-_unclassified Partitiviridae"
D-VA-M21_NODE_60959_length_585_cov_0.730469	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
D-PL-A20_NODE_3857_length_2145_cov_5.232625	2903045	species	Rhizoctonia solani narnavirus 8	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus;s_Rhizoctonia solani narnavirus 8"
D-PL-A20_NODE_3971_length_2118_cov_10.643521	2903034	species	Rhizoctonia solani narnavirus 15	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus;s_Rhizoctonia solani narnavirus 15"
D-PL-A20_NODE_4121_length_2088_cov_6.554342	908833	no rank	unclassified Narnavirus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus"
C-HP-J21_NODE_5020_length_2055_cov_2.146317	2497569	phylum	Negarnaviricota	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota"
C-HP-J21_NODE_6299_length_1882_cov_2.725263	2970214	species	Xiaogan botourmia-like virus 3	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Xiaogan botourmia-like virus 3"
C-HP-J21_NODE_13943_length_1296_cov_6.060507	2808997	species	Botourmiaviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Botourmiaviridae sp."
C-HP-J21_NODE_14882_length_1251_cov_1.831070	2973211	species	Cercospora beticola negative-stranded virus 3	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Haploviricotina;c_Monjiviricetes;o_Mononegavirales;-_unclassified Mononegavirales;s_Cercospora beticola negative-stranded virus 3"
C-HP-J21_NODE_24284_length_941_cov_2.139401	675061	family	Gammaflexiviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Tymovirales;f_Gammaflexiviridae"
C-HP-J21_NODE_31433_length_792_cov_1.930459	0	no rank	unclassified	1	0	0	0.000	
C-HP-J21_NODE_43454_length_629_cov_1.516187	2497569	phylum	Negarnaviricota	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota"
C-HP-J21_NODE_49827_length_570_cov_0.861167	186766	family	Narnaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae"
C-HP-J21_NODE_69038_length_445_cov_1.580645	0	no rank	unclassified	1	0	0	0.000	
T-RA-M20_NODE_1339_length_3135_cov_2.597649	186766	family	Narnaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae"
M-AM-M21_NODE_14147_length_1485_cov_1.978045	0	no rank	unclassified	1	0	0	0.000	
M-AM-M21_NODE_18570_length_1317_cov_1.533762	2973081	species	Fusarium deltaflexivirus 2	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Tymovirales;f_Deltaflexiviridae;-_unclassified Deltaflexiviridae;s_Fusarium deltaflexivirus 2"
M-AM-M21_NODE_23776_length_1171_cov_1.809654	3067072	species	Streptophyte associated narna-like virus 7	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;-_unclassified Narnaviridae;s_Streptophyte associated narna-like virus 7"
M-AM-M21_NODE_29976_length_1043_cov_1.427835	0	no rank	unclassified	1	0	0	0.000	
M-AM-M21_NODE_39420_length_899_cov_1.456416	0	no rank	unclassified	1	0	0	0.000	
M-AM-M21_NODE_44429_length_838_cov_1.905882	2585031	species	Riboviria sp.	2	2	1	0.960	"d_Viruses;-_Riboviria;-_unclassified Riboviria;s_Riboviria sp."
M-AM-M21_NODE_44993_length_832_cov_1.617918	10239	superkingdom	Viruses	1	1	1	1.000	d_Viruses
M-AM-M21_NODE_46027_length_821_cov_1.114973	0	no rank	unclassified	1	0	0	0.000	
M-AM-M21_NODE_86100_length_547_cov_1.257384	2814347	species	Grapevine-associated botourmia-like virus 3	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Grapevine-associated botourmia-like virus 3"
M-AM-M21_NODE_90649_length_528_cov_1.947253	2778983	species	Lentinula edodes tobamo-like virus 1	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Martellivirales;f_Virgaviridae;g_Tobamovirus;-_unclassified Tobamovirus;s_Lentinula edodes tobamo-like virus 1"
T-RA-J21_NODE_7452_length_1871_cov_2.751947	2905242	species	Hangzhou mitovirus 7	2	2	1	0.500	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;g_Mitovirus;-_unclassified Mitovirus;s_Hangzhou mitovirus 7"
T-RA-J21_NODE_8089_length_1822_cov_3.029731	1923257	species	Hubei tombus-like virus 11	2	2	2	1.000	"d_Viruses;-_Riboviria;-_unclassified Riboviria;-_unclassified RNA viruses ShiM-2016;s_Hubei tombus-like virus 11"
T-RA-J21_NODE_9617_length_1717_cov_4.216545	2741907	species	Erysiphe necator associated virus 6	1	1	1	1.000	"d_Viruses;-_Riboviria;-_unclassified Riboviria;s_Erysiphe necator associated virus 6"
T-RA-J21_NODE_10275_length_1676_cov_1.791641	2852980	no rank	unclassified Fiersviridae	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;-_unclassified Fiersviridae"
T-RA-J21_NODE_19218_length_1316_cov_2.840708	2973211	species	Cercospora beticola negative-stranded virus 3	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Haploviricotina;c_Monjiviricetes;o_Mononegavirales;-_unclassified Mononegavirales;s_Cercospora beticola negative-stranded virus 3"
T-RA-J21_NODE_25525_length_1163_cov_2.789908	0	no rank	unclassified	1	0	0	0.000	
T-RA-J21_NODE_25902_length_1155_cov_2.303142	2940929	species	Flumine botourmiavirus 3	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Flumine botourmiavirus 3"
T-RA-J21_NODE_32177_length_1043_cov_1.937113	2027243	species	Leviviridae sp.	2	2	1	0.980	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;-_unclassified Fiersviridae;s_Leviviridae sp."
T-RA-J21_NODE_55131_length_788_cov_2.137063	2497569	phylum	Negarnaviricota	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota"
T-RA-J21_NODE_68261_length_697_cov_0.863782	908833	no rank	unclassified Narnavirus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus"
R-BH-M20_NODE_30_length_9559_cov_19.761860	2599955	no rank	Rhizoctonia solani fusarivirus 3	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Fusariviridae;g_Alphafusarivirus;s_Alphafusarivirus rhizoctoniae;-_Rhizoctonia solani fusarivirus 3"
R-BH-M20_NODE_32_length_9319_cov_19.700844	2599955	no rank	Rhizoctonia solani fusarivirus 3	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Fusariviridae;g_Alphafusarivirus;s_Alphafusarivirus rhizoctoniae;-_Rhizoctonia solani fusarivirus 3"
R-BH-M20_NODE_38_length_8695_cov_20.540246	10239	superkingdom	Viruses	1	1	1	1.000	d_Viruses
R-BH-M20_NODE_40_length_8522_cov_31.816665	2599955	no rank	Rhizoctonia solani fusarivirus 3	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Fusariviridae;g_Alphafusarivirus;s_Alphafusarivirus rhizoctoniae;-_Rhizoctonia solani fusarivirus 3"
R-BH-M20_NODE_65_length_7280_cov_4.340780	1661063	family	Fusariviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Fusariviridae"
R-BH-M20_NODE_159_length_5967_cov_23.363081	2599955	no rank	Rhizoctonia solani fusarivirus 3	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Fusariviridae;g_Alphafusarivirus;s_Alphafusarivirus rhizoctoniae;-_Rhizoctonia solani fusarivirus 3"
R-BH-M20_NODE_177_length_5834_cov_33.987676	1986418	no rank	unclassified Botybirnavirus	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;g_Botybirnavirus;-_unclassified Botybirnavirus"
R-BH-M20_NODE_282_length_5236_cov_11.882820	2599431	no rank	Rhizoctonia solani ourmia-like virus 5	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;g_Betarhizoulivirus;s_Betarhizoulivirus solani;-_Rhizoctonia solani ourmia-like virus 5"
R-BH-M20_NODE_524_length_4340_cov_5.078509	0	no rank	unclassified	1	0	0	0.000	
R-BH-M20_NODE_602_length_4145_cov_31480.470285	3016315	species	Rhizoctonia solani mitovirus 116	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;g_Mitovirus;-_unclassified Mitovirus;s_Rhizoctonia solani mitovirus 116"
D-GM-J21_NODE_111272_length_429_cov_0.556180	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
T-AM-A20_NODE_523_length_3706_cov_12.326177	2754857	species	Leveillula taurica associated noda-like virus 1	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Magsaviricetes;o_Nodamuvirales;f_Nodaviridae;-_unclassified Nodaviridae;s_Leveillula taurica associated noda-like virus 1"
T-AM-A20_NODE_2050_length_2477_cov_26.686356	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
T-AM-A20_NODE_3551_length_2054_cov_0.940939	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
T-AM-A20_NODE_4437_length_1890_cov_5.225647	2585031	species	Riboviria sp.	2	2	1	0.970	"d_Viruses;-_Riboviria;-_unclassified Riboviria;s_Riboviria sp."
T-AM-A20_NODE_8916_length_1403_cov_3.355639	2905318	species	Sanya narnavirus 6	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus;s_Sanya narnavirus 6"
